Actual_File_Name,True_Coupling_log10,Predicted_Coupling_log10,Predicted_True_Ratio_Linear,Min_HeavyDist_Ang,cos_theta,cos_4phi,cos_4psi,FeFe_Dist_Ang
43_ang_x_job_007.out,-2.031764945556088,-1.9539273546310945,1.1962930810320214,4.300568000741297,1.0,1.0,1.0,5.8728187440104085
geom_122.out,-2.509208000495447,-2.4286873437368186,1.2037066414655189,3.640394567749216,0.8660148,-0.2743946,0.9970095,9.85390202418108
geom_90.out,-2.5437559205197857,-2.4620715266315223,1.2069364236518818,5.2413923999830425,1.0,1.0,1.0,9.848857801796104
geom_428.out,-1.8049220206295777,-1.7179617660129232,1.2216878496863166,4.000622592672296,1.0,1.0,1.0,5.65685424949238
md_139.out,-2.423882448592267,-2.336207496377323,1.223699977960686,4.07873291105277,0.9771498,-0.4908558,1.0,7.05731082335368
geom_281.out,-3.3987154384487153,-3.3097919609362876,1.2272229759841173,4.798090448634228,-1.240245e-05,-0.5654904,-0.565513,9.775540215582208
42_ang_xy_job_011.out,-1.9037454655746056,-1.8132934491464532,1.2315499088791397,4.48476379429285,1.0,1.0,1.0,9.4678403028357
48_ang_xy_job_001.out,-1.879173053453026,-1.786427369250081,1.2380713797187652,4.802221835744367,1.0,1.0,1.0,5.0039984012787215
5_ang_32_32.out,-2.7654021921906224,-2.6703891680610177,1.2445519342871425,5.005291825518269,1.0,1.0,1.0,6.743886120034946
43_ang_xy_job_011.out,-1.9706648765749941,-1.8751743858745478,1.2459209563224543,4.578536042295616,1.0,1.0,1.0,9.51262319236918
md_026.out,-3.1457312058627793,-3.046729506134888,1.2560348795145055,5.58639155689726,0.9989472,0.7958584,1.0,6.049844584163299
46_ang_xy_job_011.out,-2.1947850655977876,-2.0946518894747506,1.2593115196573408,4.8613424370846365,1.0,1.0,1.0,9.651942809610922
md_143.out,-2.7923885514713827,-2.691651496374771,1.2610637885351759,5.210603297701908,0.9949654,0.8200854,1.0,5.788103261174338
48_ang_xy_job_011.out,-2.3696995312849345,-2.2686233410104855,1.2620489222060312,5.050982309472089,1.0,1.0,1.0,9.748846085563152
geom_538.out,-3.008060848978398,-2.9041711194218642,1.270251538401156,5.088442963965009,0.9659252,0.4455363,0.4314547,7.1048156520547385
geom_453.out,-1.6919439195839132,-1.5878283269492464,1.2709123286069062,3.858042805698247,1.0,1.0,1.0,9.69535971483266
geom_377.out,-3.445547983756954,-3.3386725870926455,1.2790142897973131,5.408186000875802,0.8660255,0.9657532,-0.5654229,7.869206255162651
5_ang_88.out,-2.394771775815926,-2.2871606901880632,1.2811827588215234,5.016641023643211,1.0,1.0,1.0,10.121264743103996
40_ang_xy_job_004.out,-1.3070733047183662,-1.199324607108288,1.2815887829406083,4.002741880224105,1.0,1.0,1.0,4.242640687119285
47_ang_xy_job_001.out,-1.7924336054203687,-1.684017934008164,1.2835585129048896,4.70227716746897,1.0,1.0,1.0,4.908156476723211
md_120.out,-2.133124394905267,-2.020622587250788,1.2956920905368123,4.282233271080173,0.998015,0.9934988,1.0,6.189206596131446
5_ang_90.out,-2.4677367226582008,-2.3455043579195447,1.325050299929577,5.035621427400992,1.0,1.0,1.0,10.295630140987
geom_61.out,-1.3604853599981344,-1.2376635096555155,1.3268500658878428,2.724505448704407,0.9659258,0.9999963,0.9970119,7.332282534345291
geom_490.out,-2.9027415585734335,-2.7796558410089602,1.3276564740667764,4.001906927816413,0.2587735,0.9758127,0.9970126,9.877032644138875
35_ang_38_38.out,-1.5824473256508171,-1.4561522403485228,1.3375039870231569,3.506092568501294,1.0,1.0,1.0,6.413267497929585
geom_102.out,-3.217460674470391,-3.0838270853017278,1.360296526731138,3.0872844389019294,0.5,0.9992473,0.9970043,9.804804242073374
geom_164.out,-5.32595312087229,-5.188567597070131,1.3720992400695375,7.998914328569847,1.0,1.0,-0.7375989,8.000004496861237
geom_142.out,-5.32595312087229,-5.186342162352133,1.3791482685295882,6.45661658857408,0.4999666,-0.9625138,0.9970094,9.8907802350351
geom_353.out,-2.5235663431841697,-2.3808356776252744,1.3890908978240306,4.799146055943077,-3.828983e-05,0.9969819,0.9970035,8.782298030234001
43_ang_xy_job_001.out,-1.4917604325106126,-1.3489078787353712,1.3894808119970041,4.302524207915628,1.0,1.0,1.0,4.5265881191025095
48_ang_xy_job_002.out,-2.107104754439221,-1.963371528883762,1.3923012901041734,4.806394193384476,1.0,1.0,1.0,5.24785670536077
5_ang_42.out,-2.7923885514713827,-2.645989565971796,1.400873711546855,5.00535572416187,1.0,1.0,1.0,6.529931086925803
geom_520.out,-2.818821225480062,-2.6721480986574413,1.4017582694283675,4.454794821959144,0.9659208,-0.4976804,-0.4314682,8.645730846020191
geom_117.out,-3.445547983756954,-3.2945889233735173,1.415660323684824,6.000445456314056,1.0,1.0,1.0,9.433981132056603
geom_383.out,-1.4158841830106557,-1.2626445375878763,1.4231138503863103,2.4412466314008507,0.9659222,-0.4488707,0.9969658,7.051384137778129
5_ang_94.out,-2.673302092521187,-2.516930942598787,1.4334123763271385,5.096967251228911,1.0,1.0,1.0,10.64706532336493
geom_36.out,-4.063710801572757,-3.904703813840989,1.4421385551269064,2.6222770737854915,1.928185e-05,-0.4314561,-0.4314574,7.325636346007766
geom_149.out,-3.4727565998437058,-3.309827458538898,1.4552216299057517,2.812694459572351,-4.041006e-05,-0.4313759,-0.4314639,8.604299736129954
geom_426.out,-4.341623758373022,-4.177111040184304,1.4605375202356488,5.90890353590791,0.4999874,0.4045441,0.996999,9.999257964479217
42_ang_xy_job_001.out,-1.453323731818705,-1.2880844933704694,1.4629828613342484,4.202593313621959,1.0,1.0,1.0,4.431703961232068
47_ang_xy_job_002.out,-2.026331826681682,-1.8604191707481128,1.465253123795132,4.706545138655318,1.0,1.0,1.0,5.156549233741496
md_114.out,-4.576913779112691,-4.410714142789963,1.4662216782943884,6.736884642009836,0.9997858,-0.6691486,1.0,8.102891541617966
5_ang_50.out,-2.836299104799726,-2.669899393873667,1.4668973058136683,5.003541338791956,1.0,1.0,1.0,7.071067811865476
geom_439.out,-2.5826455073843393,-2.414202320059193,1.4738157296573515,4.290509829763824,4.56169e-11,0.9970136,0.9970136,9.909651830049327
42_ang_x_job_002.out,-1.4812188175269234,-1.3044392201995336,1.5023793212284167,4.2025968134476095,1.0,1.0,1.0,4.459820624195552
geom_225.out,-2.94852686655455,-2.76252145540748,1.5346361036729612,5.018834011947994,-2.024279e-06,0.9970081,0.9970071,9.961476927991754
43_ang_x_job_002.out,-1.5538590650286994,-1.3660543563511247,1.541007344819686,4.302540177197652,1.0,1.0,1.0,4.55411901469428
md_031.out,-5.698970004336019,-5.507632123778897,1.5535952350244129,6.885562640181918,0.9790713,-0.928243,1.0,9.264640532752797
md_145.out,-1.6733920466461136,-1.4797920643472438,1.5617085296126967,3.712312727711662,0.9904134,0.9688314,1.0,4.695048151316236
geom_481.out,-2.087876766538973,-1.890911858574981,1.573855688012944,2.73319650625417,1.625304e-09,0.996999,0.996999,9.31960772257073
44_ang_x_job_002.out,-1.6348740058649025,-1.4375219338962069,1.5752593714210243,4.402486113141074,1.0,1.0,1.0,4.648655719667784
35_ang_32_32.out,-1.6541056270811996,-1.456303363812971,1.5768931378704543,3.5079874940769105,1.0,1.0,1.0,5.721013896155122
42_ang_xy_job_002.out,-1.6399506914646467,-1.442038055002886,1.5772939462091513,4.2074074133841615,1.0,1.0,1.0,4.705316142407437
geom_355.out,-5.698970004336019,-5.500908973978774,1.5778329831883835,2.479969942755355,0.499965,-0.9988789,-0.4315087,6.515423341110615
43_ang_xy_job_002.out,-1.7118712673827992,-1.510224911041334,1.590912727790811,4.307218956844428,1.0,1.0,1.0,4.794788837894741
geom_372.out,-4.0371685784312845,-3.835459478095366,1.5911425889439168,2.838468444738993,-4.041006e-05,-0.4313759,-0.4314639,7.459516602915097
geom_547.out,-3.2917038988433003,-3.0882527362263943,1.5975378722607123,5.9940828721425765,0.9659133,0.4478327,0.5652835,9.099027812924028
geom_407.out,-2.5315299027327893,-2.3251843952328706,1.608220180533763,2.673265411625639,0.7070662,0.805692,-0.4315832,8.342510053551809
5_ang_22.out,-2.4078724461799688,-2.2000652512495726,1.6136420212822238,5.000140461907044,1.0,1.0,1.0,5.462600113499065
5_16_ang.out,-2.261462517896196,-2.0501958781115377,1.6265470853904682,5.00581365334348,1.0,1.0,1.0,5.249761899362675
40_ang_x2_job_009.out,-2.019232982831583,-1.8076197512671435,1.6278456808920323,4.004724758419735,1.0,1.0,1.0,6.4031242374328485
40_ang_x2_job_005.out,-1.9607276910086184,-1.74902782641162,1.6281704358233875,4.006534803168444,1.0,1.0,1.0,5.8
geom_505.out,-5.698970004336019,-5.485112764698933,1.6362785589889624,5.030746697530298,1.0,-1.0,0.6752376,7.684631355896586
geom_505.out,-5.698970004336019,-5.485112764698933,1.6362785589889624,5.030746697530298,1.0,-1.0,0.6752376,7.684631355896586
43_ang_x_job_009.out,-2.264276668810082,-2.0465092389490245,1.6510773888060168,4.304404533811849,1.0,1.0,1.0,6.594694837519018
geom_510.out,-4.992960126973375,-4.771955678519731,1.663429688698472,6.077167170641927,0.8660218,0.2858596,-0.9970046,8.040952304391876
42_ang_x_job_009.out,-2.188355677415388,-1.9645833450446446,1.674065060728715,4.2045062005781375,1.0,1.0,1.0,6.529931086925803
5_ang_38_38.out,-2.8726357136757477,-2.643412141023685,1.6952102617200302,5.004224725059817,1.0,1.0,1.0,7.340299721401028
geom_144.out,-2.6601362403162456,-2.4286105463147294,1.7042201424700127,2.9906556414517205,0.2588171,-0.1269525,0.9970064,7.304822825200896
geom_328.out,-3.039252513310126,-2.8037182814938824,1.7200229109731715,5.065083322035483,0.2588171,-0.1269525,0.9970064,8.917318908033737
geom_99.out,-5.698970004336019,-5.463347087519924,1.7203741837011035,5.575117807917874,0.499965,-0.9988789,-0.4315087,9.970610077316683
md_080.out,-5.698970004336019,-5.4541708636025525,1.7571107700877073,5.474107518880316,0.9995439,-0.9665067,1.0,7.400304555343855
geom_209.out,-0.9337978867154597,-0.6871809638340736,1.7644807426583222,3.0601510802899914,1.0,1.0,-0.7375989,7.355366200931128
35_ang_20.out,-1.5005390452103227,-1.2439026763360257,1.805661627567997,3.4999996506285536,1.0,1.0,1.0,4.031128874149275
geom_451.out,-5.698970004336019,-5.436165938232644,1.831487951976803,8.011006995496881,1.0,-0.4999999,0.2159749,8.545651056305307
geom_441.out,-2.3280234251054486,-2.0641534388685248,1.8359886252797084,4.28439776677843,-0.4999999,0.9970123,0.9970127,9.18906924945775
geom_143.out,-3.052384706474462,-2.784763629829545,1.8519151163209664,5.021496516935962,3.356131e-05,0.9969988,0.996999,10.052923668336492
geom_111.out,-4.171937443463716,-3.904068724245338,1.8529714129674415,6.242062720228466,0.9659109,0.9982448,-0.431664,8.128512165825551
40_ang_xy2_job_003.out,-2.079707263005221,-1.8062978505304592,1.8767629120425138,4.00531460673191,1.0,1.0,1.0,6.69925368977769
geom_91.out,-2.778685794435112,-2.502400424972503,1.8892323322289675,4.581823043734885,4.56169e-11,0.9970136,0.9970136,9.563292288370151
geom_491.out,-5.128293994598362,-4.851538678213132,1.8912777633661757,2.5394877413667505,0.499965,-0.9988789,-0.4315087,8.028729993833956
35_ang_36_36.out,-1.7399051244772932,-1.4586758852199146,1.9108616271493275,3.5019393200054165,1.0,1.0,1.0,6.178187436457395
5_ang_44.out,-2.960229754688181,-2.6747131622209217,1.9298190646142686,5.018030881272055,1.0,1.0,1.0,6.660330322138685
geom_492.out,-3.3458349174846074,-3.0590263909179534,1.9355684149025774,2.5970319330098737,-0.2588073,-0.920169,-0.5655046,8.23251406892773
geom_227.out,-4.396899383940831,-4.106243540215679,1.9527913546933626,4.154395395748581,0.8660192,-0.6869643,-0.5655354,10.01214253425734
geom_363.out,-3.680255694992052,-3.387144618626799,1.963862495545811,5.777840264793152,0.8660182,-0.2858406,0.9969883,8.676138568520273
geom_467.out,-1.758002697316653,-1.463168625469681,1.9716692889443281,3.100129137407021,1.0,1.0,-0.7375989,9.701439684387054
geom_524.out,-5.698970004336019,-5.3990550695085275,1.9948715416135854,5.010271687593797,1.0,-1.0,0.6752376,8.06499950874326
geom_336.out,-3.680255694992052,-3.3783125459667964,2.004209650717507,3.308206613093868,0.4999593,0.9970365,0.9970163,6.894156350874994
geom_301.out,-3.988504919588437,-3.6850403608336677,2.0112430610311103,3.869562066150381,2.828869e-08,-0.4314875,-0.4314876,7.856781686749416
md_093.out,-3.4422637050306086,-3.134423968856005,2.031607166688679,6.029280937966068,0.9991658,-0.3183131,1.0,6.2096108608951495
geom_316.out,-2.3968297199416124,-2.087588528429425,2.0381736917022204,3.5698694608758457,0.9659109,0.9982448,-0.431664,9.902853226720772
35_ang_06.out,-1.4320061696325765,-1.1183714201052908,2.0588976102482794,3.5510561809129406,1.0,1.0,1.0,3.5510561809129406
geom_158.out,-3.905000562455326,-3.58680442518785,2.0806361375597255,6.003194182324939,1.0,1.0,1.0,7.810249675906654
40_ang_x2_job_006.out,-2.1107495427827816,-1.7823667810577284,2.1300154898912904,4.022394949405142,1.0,1.0,1.0,5.946427498927402
35_ang_34_34.out,-1.7984099907070834,-1.460795852305612,2.175775781875938,3.505545749380544,1.0,1.0,1.0,5.947268280479703
geom_121.out,-2.5830977868028704,-2.238316363859976,2.2119811563829463,3.572704347199751,4.706882e-05,0.997716,0.9970094,8.79628331034193
geom_93.out,-4.396899383940831,-4.051238666020392,2.2164641841191077,7.000035087576347,1.0,1.0,1.0,7.54983443527075
geom_229.out,-3.5620687828936393,-3.214821053416461,2.2245784688556913,5.156310856752529,0.7070918,0.03508414,0.9970072,7.93426174298693
geom_523.out,-5.698970004336019,-5.336943392778334,2.3015828434419396,4.999220953692785,1.0,-1.0,0.6752376,6.16684514772578
md_104.out,-1.8300707421766178,-1.467652486515993,2.3036593328908017,3.268276602572065,0.9853627,0.9956205,1.0,4.377295736695659
geom_201.out,-1.6603316123342386,-1.2947560387175336,2.320467945933098,2.509333306452134,0.8660254,0.9728193,-0.4315719,8.291625153159362
5_ang_24_24.out,-2.518077481898636,-2.1470665206848416,2.349692124278994,5.011333469466983,1.0,1.0,1.0,5.377731863899501
geom_545.out,-2.642142460487956,-2.266476687815649,2.375011805244097,4.042584143403573,0.9659135,0.4463663,-0.9969932,5.465200970300452
5_ang_46.out,-3.0550594774312283,-2.6741374398445146,2.4039312193397224,5.006187564304797,1.0,1.0,1.0,6.794115100585212
geom_395.out,-2.5219910056331534,-2.133967700819163,2.443561673914172,3.8985765598579696,-0.2588191,0.9983491,0.9970019,9.578239909072074
5_ang_34_34.out,-3.0631840756195,-2.6744900101739013,2.447338630405469,5.003655763639222,1.0,1.0,1.0,6.93685807840985
geom_1.out,-5.32595312087229,-4.936983416735423,2.448892404083731,7.000380324964637,1.0,-0.4999999,0.2159749,7.281399589099063
44_ang_x_job_008.out,-2.505029265400903,-2.1149109805473856,2.455377573567815,4.413712087427091,1.0,1.0,1.0,6.293647591023825
geom_366.out,-1.4791835998566045,-1.0870724680833597,2.466670453683912,3.127823710283238,0.9659259,0.9983137,-0.4315864,8.107177506485288
md_153.out,-3.051053473343405,-2.6571897329058096,2.4766448902767606,4.758352060102636,0.9893323,0.6391241,1.0,6.645221903782898
42_ang_x_job_008.out,-2.3397498732062134,-1.944938074498463,2.482057273953066,4.214356699509429,1.0,1.0,1.0,6.155485358604957
md_106.out,-2.6243667273686233,-2.2287855300117023,2.486458398542777,4.662270195760859,0.9951054,0.1448077,1.0,7.624753346525316
43_ang_x_job_008.out,-2.4257683174544282,-2.0285291469532467,2.4959689046317255,4.314026934396678,1.0,1.0,1.0,6.224146527838174
geom_394.out,-3.1660341765565843,-2.759746340225835,2.5485187687573827,5.013915918969923,-3.356131e-05,0.9969988,0.996999,9.960650294102289
geom_415.out,-4.171937443463716,-3.763519383396787,2.5610500157998066,6.005102457457824,0.8660255,0.9657532,-0.5654229,7.969650123204344
geom_292.out,-1.522447850903442,-1.1116175523842031,2.5753146507605846,3.038792328557514,1.0,1.0,1.0,7.0
geom_513.out,-3.0756632667820045,-2.659995301883665,2.6041618052537,5.009406787178098,1.0,0.4999995,-0.3011595,6.484679740276
40_ang_xy_job_006.out,-1.7266685510995576,-1.304253102521507,2.6449377100205655,4.014334707295843,1.0,1.0,1.0,4.463182720884279
geom_544.out,-4.0244819845501425,-3.5945899540025827,2.6908657477201277,6.000426712716855,1.0,0.4999995,-0.3011595,6.326224255742599
geom_109.out,-2.3892345907320296,-1.9516200956254863,2.739141671945995,2.649858974195608,-1.430858e-05,0.9970042,0.9970017,8.449781751589327
geom_535.out,-2.319062089314967,-1.8769281344528643,2.767795219355588,4.009249393701144,1.0,0.4999994,0.9763998,6.929322798891751
geom_172.out,-4.077616092967418,-3.628079310460997,2.815378453094425,5.61318575578646,0.2588189,0.9756711,0.9970131,10.093321586096422
5_ang_36_36.out,-3.118502327232585,-2.6630891528751164,2.853731928875793,5.001129772461419,1.0,1.0,1.0,7.135825109964509
geom_305.out,-2.0057332917818917,-1.5469647653313565,2.875865205847197,3.0,1.0,1.0,1.0,3.0
md_019.out,-3.6581873389282973,-3.197396736521741,2.8892864603104798,3.911218475054033,0.9946043,-0.7401634,1.0,5.673136739347466
geom_42.out,-5.698970004336019,-5.236893712398494,2.8978526049271416,3.493276562367772,-0.7070981,-0.8686181,-0.5655095,10.135478729554514
35_ang_12_12.out,-1.678153336710537,-1.2094416243065513,2.942467755499079,3.517994678748108,1.0,1.0,1.0,3.889730067755345
40_ang_xy2_job_002.out,-2.277954733037482,-1.8065643937842175,2.960672291773389,4.001602054302752,1.0,1.0,1.0,6.474565622495458
51_ang_xy_job_006.out,-3.23945648893497,-2.7630234675349215,2.995249617650352,5.100370868966295,1.0,1.0,1.0,7.1070387644925646
52_ang_xy_job_006.out,-3.3458349174846074,-2.8578968412572046,3.07565824149559,5.200349122991647,1.0,1.0,1.0,7.179136438319027
md_071.out,-5.698970004336019,-5.205791418168976,3.1129961686235665,6.330565063715719,0.9998414,-0.8980842,1.0,6.471057542558327
md_158.out,-2.2100400028023555,-1.704194708177976,3.2051273833033824,3.820795651827902,0.9993819,0.3050069,1.0,5.825582572700347
geom_417.out,-3.549323860647298,-3.0415365224102615,3.219491910822034,4.993138434537641,0.8659991,0.9699778,-0.5655799,7.866666466153246
geom_466.out,-3.6074743367197177,-3.099364985117221,3.2218799307212933,2.5012280956530137,-0.8660019,0.9999296,0.9970288,9.208487306542263
md_015.out,-2.528326934590361,-2.0181134216167305,3.237527849714926,3.25428507662574,0.9733755,0.06431455,1.0,4.8458393836059
geom_238.out,-5.698970004336019,-5.182116390562172,3.287408046070839,2.4804212218568846,0.4999892,-0.9942668,-0.565502,6.463522953235797
44_ang_xy_job_006.out,-2.644221087412537,-2.126984522123969,3.290308090049614,4.400550761097978,1.0,1.0,1.0,6.622688275919379
43_ang_xy_job_006.out,-2.561472029842627,-2.0426913686667696,3.3020273124711936,4.300581239902346,1.0,1.0,1.0,6.556675987114202
42_ang_xy_job_006.out,-2.4825588727991046,-1.9605657894688022,3.326542553267828,4.200613169645593,1.0,1.0,1.0,6.491532946846993
5_ang_22_22.out,-2.6034793066956223,-2.0760956196166234,3.3680899934087374,5.01249903338644,1.0,1.0,1.0,5.280151512977634
geom_537.out,-2.7578933968389077,-2.2155203286891414,3.4863667271944156,4.580870357580969,0.9659252,0.4455363,0.4314547,8.137886301103132
geom_335.out,-4.806716746106686,-4.236805673755292,3.714591600397986,6.267180068084849,0.499971,0.9992473,0.9969959,9.887669913031075
geom_533.out,-3.192825071481841,-2.616461810563248,3.77019020612616,4.095108697040532,0.2587889,-0.01854256,0.5655071,7.836543686454252
geom_314.out,-3.3154761891187516,-2.730261716534507,3.847817562846514,2.5847327023597626,0.2587867,0.998349,0.996998,6.476005452497782
geom_412.out,-4.138169151433469,-3.5470004476424464,3.900934909507588,3.000394430504096,1.0,1.0,-0.7375989,4.128863275745517
md_156.out,-3.2059165165844954,-2.5939921667979675,4.091893763930443,4.995014743832495,0.9923107,0.1535812,1.0,7.263968889094584
geom_98.out,-3.774717759117624,-3.1535479186180453,4.179938004435093,4.800988578664815,-2.828869e-08,-0.4314875,-0.4314876,9.72638259957118
md_043.out,-4.228089747390854,-3.5863483329322037,4.382696676446282,6.46345559619829,0.9936463,0.3404678,1.0,7.658284278188229
5_18_ang.out,-2.7531817936923093,-2.0975031323922835,4.525626005335045,5.003582072315793,1.0,1.0,1.0,5.314132102234569
geom_64.out,-4.248545365639425,-3.586706041538683,4.590281548031238,7.000000688276537,1.0,-0.5,0.9535736,7.000000688276537
md_070.out,-5.698970004336019,-5.03520528733212,4.610677192442041,6.770435004457321,0.9776053,-0.8200374,1.0,9.305088353617124
35_ang_18.out,-1.8976341490413569,-1.223791441145032,4.718921011587879,3.5052094879479028,1.0,1.0,1.0,3.9357337308308855
md_126.out,-5.698970004336019,-5.022295531598822,4.7497906991280825,5.226040989478939,0.9875191,-0.9311703,1.0,7.098150152031513
geom_85.out,-2.906536743637934,-2.211302139400839,4.957179034267721,3.604466087453869,1.0,-0.4999999,0.2159749,9.955242235934392
40_ang_x_job_009.out,-2.0040600464045992,-1.3083602226020083,4.962492047466736,3.999755369531992,1.0,1.0,1.0,4.47213595499958
geom_542.out,-4.806716746106686,-4.098491510185124,5.107698292349932,3.0090193638640814,1.0,-1.0,0.6752376,8.370836939997638
geom_232.out,-5.698970004336019,-4.983659103855153,5.191715677778358,4.432888090620944,0.4999892,-0.9942668,-0.565502,7.888361868411337
geom_462.out,-5.698970004336019,-4.975946183109805,5.284742380037631,4.491773679159492,0.499965,-0.9988789,-0.4315087,8.162689343218263
40_ang_x_job_008.out,-1.9971958983363447,-1.268304467371948,5.356627307462368,4.004308556555051,1.0,1.0,1.0,4.386342439892262
md_051.out,-4.091981374207682,-3.3430338084684976,5.609802423602441,6.679507084380479,0.9905091,0.000135399,1.0,8.394244475553057
geom_68.out,-4.396899383940831,-3.6467851482581537,5.6248926143473215,2.9018459313371547,0.4999835,-0.4660281,-0.4315001,8.091688691572916
geom_430.out,-5.698970004336019,-4.947591790743747,5.641287241731689,2.465636186795813,0.7070981,-0.8686181,-0.5655095,8.882363935194956
md_123.out,-4.0244819845501425,-3.266076821426047,5.733306546734889,5.587984091939239,0.9938587,0.9953663,1.0,7.204592168710801
42_ang_x_job_003.out,-2.170843844177225,-1.4121037317746215,5.737730060508362,4.199746065668733,1.0,1.0,1.0,4.651881339845203
geom_386.out,-5.698970004336019,-4.93964532796393,5.745458292655343,6.263148447819595,0.4999835,-0.4660281,-0.4315001,9.88757866625237
geom_224.out,-2.728459940301065,-1.9646722235682006,5.80480609076173,3.5380202513703902,0.9659204,-0.4463728,0.9970124,8.060631246905729
geom_244.out,-4.138169151433469,-3.3462373408930475,6.193438230092547,4.148443899491591,0.4999874,0.4045441,0.996999,8.137238342349388
geom_243.out,-3.4589392486408927,-2.658062535377592,6.3223234891649485,2.671445906489218,0.8660182,-0.2858406,0.9969883,9.358225711114528
geom_193.out,-5.698970004336019,-4.854238742202405,6.9940907346857975,4.1118206804677175,0.7070783,-0.8830449,-0.4315198,9.673941230498665
40_ang_x_job_002.out,-1.9422340966461675,-1.0901681818840565,7.113214658130885,4.044749683231337,1.0,1.0,1.0,4.044749683231337
geom_124.out,-4.316418261878298,-3.4288685450270115,7.7187987323631555,5.160342302453491,0.8659966,0.9683067,-0.431612,9.915054069666995
geom_519.out,-2.052200070356171,-1.153539836282473,7.918815674879407,3.3744488800261885,0.965924,0.4488795,-0.9970011,8.121065491365897
md_047.out,-5.128293994598362,-4.1977466277116005,8.522114538500087,3.30804859636584,0.9744066,-0.7944052,1.0,4.533180696649649
geom_348.out,-5.698970004336019,-4.741635320013934,9.064308629020307,5.192209678717241,0.8660052,-0.6955981,-0.4315232,8.505326217242523
geom_89.out,-4.396899383940831,-3.4379878452784673,9.097279514931904,5.890426924428993,-5.760129e-05,-0.4311319,-0.4315086,9.782045355286645
md_105.out,-5.698970004336019,-4.6950657052945335,10.090305120159735,7.086027890356768,0.9802372,-0.7829432,1.0,8.02802238108477
geom_86.out,-5.128293994598362,-4.10452516361509,10.562551293850388,7.000287217607576,1.0,1.0,1.0,8.06225774829855
md_142.out,-5.698970004336019,-4.623793124278832,11.889863808544648,4.392488206153091,0.9999657,-0.9260217,1.0,4.885774430125586
geom_470.out,-3.593347394426039,-2.5150994693253246,11.97423907988681,3.394736950934932,0.8660148,-0.2743946,0.9970095,9.839268321484072
md_110.out,-3.7608712183787865,-2.6453655241502325,13.046850748353759,5.3422621195345705,0.9993989,0.03431823,1.0,5.951285906923058
md_040.out,-2.8203813751376976,-1.6754892038966034,13.96021706923303,3.629904358127635,0.9950724,0.3248308,1.0,5.36850417176973
geom_16.out,-4.889930407756056,-3.723115241639988,14.683012418848904,3.007337579688885,-5.277947e-05,-0.5656403,-0.5655352,9.995481751054824
geom_261.out,-5.32595312087229,-4.152386461433984,14.913056369409517,2.9537486807265783,0.7070931,-0.4801605,-0.431511,5.93390181259633
geom_461.out,-4.992960126973375,-3.816233300857167,15.02196777900961,2.5931830841444654,0.4999728,-0.5332199,-0.5655355,8.271005906918216
geom_310.out,-5.698970004336019,-4.500924557782913,15.777763667678535,6.139360312017775,0.8660244,-0.7076022,0.996999,9.898956624116806
md_117.out,-5.698970004336019,-4.494653262721322,16.00725051023932,5.255992041207921,0.9762199,-0.8300859,1.0,6.569168924583991
geom_112.out,-5.698970004336019,-4.4842649824493925,16.39475842939875,2.627571382460427,-3.149271e-05,-0.5655437,-0.5655417,6.77938135615854
md_147.out,-5.698970004336019,-4.471869480085028,16.869434496503786,3.2661446790583235,0.9882565,-0.7625525,1.0,4.243908036746791
geom_497.out,-4.292595739051553,-3.058403453589708,17.14716336360768,2.906909514442615,0.7071067,0.9994866,0.9970123,6.981640767648033
geom_51.out,-5.698970004336019,-4.4459297226210985,17.907719441485654,2.56840020933849,0.4999545,0.5404253,-0.5655278,5.889892008282071
md_020.out,-4.806716746106686,-3.5405294379323387,18.45811333056907,5.756161029105684,0.9708969,0.7226629,1.0,6.821172787106628
md_094.out,-5.128293994598362,-3.8600910596574494,18.543979347351886,6.866747364117381,0.9999904,0.5956858,1.0,7.879051542205191
md_052.out,-5.32595312087229,-4.047754041591748,18.97575564790164,7.102414915438973,0.9987778,0.9136145,1.0,8.628906189538625
geom_388.out,-5.32595312087229,-4.047084671021182,19.00502520228786,6.778081065654571,0.9659258,0.9999963,0.9970119,9.019270988470469
md_112.out,-5.698970004336019,-4.417799405110246,19.106036330317004,4.28926206073166,0.9999938,-0.8560782,1.0,4.625536792659421
geom_346.out,-4.534447628315581,-3.253210553220107,19.10896104532845,4.067438221528878,0.8660192,-0.6869643,-0.5655354,7.37887092489664
md_023.out,-5.698970004336019,-4.410096142977766,19.44795143644749,4.955928825942015,0.9857128,-0.865026,1.0,5.639113444426616
geom_20.out,-4.368382750788613,-3.0742262091661843,19.685957429730767,2.97942054410585,0.7071067,0.999741,0.9970064,7.23161544279354
geom_203.out,-5.698970004336019,-4.393544034004144,20.20347015073717,2.965436011149288,0.2587885,-0.5489183,-0.5655336,9.950195047342692
geom_486.out,-5.698970004336019,-4.355839082083463,22.035906565522158,2.603343411652216,0.258819,0.1210461,-0.4315156,9.84780451395198
geom_108.out,-5.32595312087229,-3.977281246375494,22.318853139557387,2.4840511334137227,0.4999502,0.2463257,-0.4315598,9.41897706560378
geom_96.out,-4.992960126973375,-3.607416375846526,24.296501943350275,3.0406915087698394,-1.234809e-07,-0.5654558,-0.5654565,9.788683754805852
geom_38.out,-5.32595312087229,-3.938660717571011,24.394527087934556,3.445536536295762,-0.4999874,0.4045441,0.996999,9.117643217421978
